Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
1389,1459,2367,530,682,300,60
1426,1841,347,698,484,405,54
1373,749,1138,1679,1053,0,38
1400,1138,928,1250,1375,0,57
1392,57,1688,1658,1406,0,89
1390,1352,1797,1051,1071,0,63
1309,125,1588,1330,1095,448,63
1370,247,1457,1333,940,1,44
1389,2037,902,951,860,312,64
1420,957,2930,1634,846,0,68
1362,179,2468,258,1354,20,39
1419,1942,1091,1709,1167,0,65
1353,341,1610,1410,719,0,52
1361,508,618,1198,754,0,43
1360,37,1190,1318,1056,57,53
678,137,1868,1079,779,0,33
1376,114,2021,1441,970,0,52
698,2067,1437,1389,1424,0,75
643,517,1657,1055,621,591,31
1373,150,1419,1633,1270,414,64
1389,1194,1688,1556,909,17,53
1425,73,1204,1517,1522,0,49
1342,127,1055,1090,787,0,41
1396,2557,2314,1444,1087,0,72
1408,979,2544,916,988,73,59
1416,1139,1181,914,1310,540,75
1409,55,3037,498,1138,0,76
1369,165,1692,1396,1586,255,66
703,1376,2513,973,1085,0,81
1420,1446,2245,793,963,129,33
695,2536,2736,1462,1466,0,68
1371,71,1423,1290,1375,114,68
1383,1659,2595,1810,949,0,69
1428,2293,1982,782,554,211,49
699,794,871,653,1455,0,46
1305,1281,990,821,663,761,50
1426,92,1006,1625,1266,0,68
1358,821,1124,1182,889,0,32
1391,1250,922,1506,1565,0,53
1302,308,1912,1145,940,789,31
1331,306,1139,900,769,1046,55
1341,124,2780,1085,1212,0,41
1307,203,2081,1204,816,102,49
1380,100,3735,1260,1300,0,73
1340,966,1719,1572,1643,109,57
1415,1397,987,327,601,0,49
1383,629,2478,1639,849,0,54
1330,1077,1790,1443,671,412,57
677,622,2745,378,850,626,36
1389,58,1592,712,587,785,45
692,509,2205,1230,1335,378,68
1397,231,2460,1329,1143,0,36
1385,93,1191,1274,925,0,42
1351,102,1087,925,521,1237,52
1429,1549,2242,1512,1208,8,80
645,576,1338,1002,699,693,27
1367,366,2620,1678,832,0,57
1328,110,1389,1710,1240,65,57
1390,1761,1868,1469,730,39,54
1398,938,2724,455,1099,0,33
1365,-9,3732,1144,1314,419,72
1362,294,1173,1336,1426,0,61
1336,78,1406,1232,759,517,53
703,815,2535,551,763,598,35
1418,1185,1227,866,1254,0,78
1388,27,2085,1705,1573,352,69
1347,328,1386,1308,1656,5,46
1379,325,1457,1653,898,0,54
1395,198,1500,1673,898,0,57
1374,36,1414,1116,842,188,44
1405,2308,1890,1718,1260,0,75
1389,997,1679,1543,1670,0,79
1369,1437,1777,1234,1397,445,39
1332,1278,1541,1195,963,0,44
1423,1201,1140,640,506,0,50
1361,295,1689,1521,1366,225,81
1359,534,1901,1337,1094,16,59
1362,64,1291,1342,1178,0,65
1085,663,1497,1268,1658,47,42
1382,761,1083,1584,756,120,38
1385,1278,1814,572,1653,207,42
1386,1638,1272,1530,959,0,38
1370,55,835,1296,1763,0,62
1384,2533,1568,1327,840,158,56
672,324,1723,978,820,882,45
1430,514,1293,1820,1521,24,54
1407,970,2064,1905,1662,44,61
674,327,2262,1334,1208,382,64
1376,2060,3106,472,866,425,63
1361,1395,2358,1781,894,0,58
1406,125,2324,1430,1143,49,61
1349,16,1101,1096,705,589,45
1373,564,4115,482,1472,51,30
1367,51,2642,1766,1608,282,79
711,2098,2739,954,963,12,65
1376,583,3022,410,1495,658,32
661,241,2541,393,492,0,42
1422,14,2215,972,1299,143,74
1364,140,1801,1152,1247,317,61
691,61,2252,1353,1430,470,64
1381,2107,1131,1215,893,26,40
1289,682,747,1000,843,1086,50
1275,72,2029,1239,1669,288,55
1423,146,1262,1213,1152,0,78
1392,149,1688,1679,1367,0,85
1427,2267,1793,1077,1475,0,60
1381,945,2475,1688,893,0,54
678,2016,3358,749,1177,395,61
1353,166,1044,1088,1011,0,29
1397,1160,2349,1250,1257,0,77
1381,66,1734,1388,1069,25,66
673,51,1557,652,988,931,55
1367,2088,2601,1691,646,0,69
1007,301,3611,438,1275,716,23
1341,1320,1044,1142,1099,0,62
1370,862,2362,666,1038,387,40
1424,944,1828,1452,1056,0,69
1364,824,1714,933,712,823,28
1395,480,1823,626,1528,0,51
1325,169,1120,1286,845,143,53
1312,538,952,1083,911,1160,40
1392,151,3118,721,991,328,50
1403,1500,2919,1332,908,102,63
1385,102,1366,1152,1335,0,35
672,2327,1392,370,462,706,44
1389,850,1320,295,653,558,28
1386,550,2324,404,1220,225,79
1385,1138,1841,1656,946,0,66
1341,1457,1227,1506,1032,523,61
1390,448,1857,1599,805,0,63
1385,2040,2147,1825,1355,111,44
667,449,3935,445,1312,376,28
695,262,3563,1172,861,12,35
1340,389,1581,819,1675,22,54
1348,2348,830,1369,1653,515,58
1357,2004,1969,1410,634,338,66
1363,530,1199,1223,848,0,44
1387,2178,719,1082,1116,0,74
1424,1233,1404,1501,927,0,66
1333,889,2259,1098,838,0,53
1369,640,2761,376,1091,0,23
1398,328,1557,710,1355,184,47
1383,1908,2082,1743,839,263,57
1319,285,1366,1132,1118,511,36
1349,24,2157,1289,1245,159,44
1357,38,1365,1251,747,7,35
1426,960,2134,666,1421,0,78
1382,174,1894,512,1361,0,37
1423,112,1535,1667,1424,0,74
1425,368,2187,2016,1780,0,71
1410,482,2383,1880,1335,0,72
1414,530,1455,939,1450,194,70
1387,1516,1793,1852,909,0,56
1404,944,1454,1542,939,0,79
1401,1050,1749,1618,1033,12,57
1426,567,1205,1132,1321,0,56
681,44,3013,537,940,0,52
1390,599,1199,1215,1054,0,41
1425,2076,473,808,977,0,62
1391,599,2620,1067,1256,0,73
1385,1115,2650,282,783,0,29
1330,581,1556,906,1743,0,46
1380,418,2290,1031,1602,361,65
1419,2139,1740,1015,1255,32,69
1410,259,938,1535,1477,0,62
1383,1491,1180,1225,919,0,57
1348,872,2151,1812,1139,69,70
693,1370,3089,506,1059,6,41
1389,822,1545,1528,1637,32,63
1396,2629,1633,1747,1074,0,68
1384,532,1046,1676,797,0,50
1378,397,1452,1307,1278,1,38
1341,312,2123,407,733,146,55
1337,537,2527,1780,876,161,46
1367,1384,1723,1216,1201,448,51
1393,655,1444,1788,1772,0,58
1367,297,3668,533,909,392,38
1341,1190,1405,831,587,668,51
1379,927,1346,977,1571,162,56
1393,1185,1446,1806,927,0,66
1397,950,2372,559,517,199,69
1362,525,2313,1680,904,253,58
1354,125,1333,1263,737,91,51
1387,2106,1430,518,1025,1,37
678,1783,2357,440,1125,0,32
1400,956,1785,1456,1303,0,64
704,251,2002,1184,1318,460,57
682,249,3189,1225,1348,661,37
1418,896,1415,1016,1073,0,33
1394,1419,1285,1710,1166,0,75
1401,123,2167,1780,851,446,59
1340,566,2498,1138,922,291,33
1393,871,1653,1361,793,1,46
1349,263,2043,1185,1671,1,46
1334,690,940,908,702,533,42
1375,987,3299,435,617,775,38
1390,31,1129,1658,1398,0,86
696,2223,1708,1638,1461,0,68
1369,58,1366,1284,648,631,43
1406,1675,1608,625,1172,507,64
1392,32,2413,1804,1082,51,54
683,896,1579,1116,698,42,48
698,1081,3692,982,949,0,70
1382,214,2465,1144,1326,0,41
1316,1008,1190,231,403,1043,57
698,965,3590,447,926,11,38
668,1055,3339,300,829,208,26
1422,1492,1902,1743,1661,0,61
1313,59,1223,951,759,757,49
683,238,1695,1121,784,712,57
1330,169,1925,1401,865,534,54
1348,1718,1767,1060,1199,408,58
1376,158,1234,1796,799,0,57
1350,638,893,854,1635,457,44
1380,91,2358,1635,1289,69,68
1408,127,1812,1174,1048,241,70
1354,2473,1778,597,1446,730,37
1336,183,1253,938,772,512,51
1369,886,1182,1580,986,0,37
1411,435,1177,612,1165,0,68
702,453,1808,883,1085,0,44
673,339,1664,1187,1127,0,57
1332,632,1605,1045,1205,161,43
1359,624,1434,1296,1580,52,49
688,945,2315,1239,1233,731,70
687,502,3680,436,1163,62,74
1363,442,1450,1561,831,0,40
1404,1856,1885,472,964,0,33
683,462,1649,1510,1097,0,53
1355,292,1926,1067,957,0,30
1412,1114,1375,291,935,84,66
1389,2171,826,1250,835,0,65
1343,2445,901,1435,1858,687,62
1396,252,1728,532,1935,0,37
1420,-15,1803,1760,1529,0,73
1367,783,1665,1317,948,0,68
1347,239,1493,996,1037,67,35
1428,651,1580,1592,1581,0,62
1425,104,2471,711,1146,25,77
1366,512,2642,1704,899,0,42
1392,939,1269,1597,1105,0,56
1394,1324,2884,483,936,0,33
1411,320,1676,1555,1209,0,66
1387,756,1948,1761,1310,162,62
687,233,1307,583,664,860,31
1397,2519,2589,1770,1140,121,72
1331,411,1702,1227,1565,61,51
1422,392,956,1087,1585,0,59
1367,1393,966,904,713,0,51
964,61,1976,1248,935,0,30
690,1098,1694,1115,1134,0,68
1353,531,2121,358,1298,93,36
1410,857,2349,1657,1570,0,54
1398,1134,1523,1694,897,0,53
1335,117,1790,1907,1337,102,76
1350,170,1261,1153,1237,0,36
1401,250,3176,1010,1177,0,58
1364,1423,1805,1605,667,779,67
1365,373,1708,1586,1873,0,63
1428,674,1844,1861,1611,116,47
1404,2127,1526,737,727,410,45
1426,421,1151,1303,1704,0,63
1427,166,1299,1188,1061,0,67
652,1073,1139,1314,1136,0,51
1384,1770,1829,935,1508,257,83
1378,1036,1877,414,736,97,63
1393,986,1106,1526,589,407,44
1404,7,3427,1214,1003,0,63
1264,-3,1699,1329,1304,350,59
1387,2011,2314,1832,1166,26,70
1408,1831,1951,1646,1548,0,62
1390,768,1800,581,1665,330,48
1323,1187,1250,1101,528,1015,67
1376,765,1828,413,616,0,52
1407,2100,796,1278,1426,0,80
1362,1326,1100,669,754,0,35
1382,587,1527,1347,1347,507,50
1374,2217,2238,1625,827,0,59
1380,464,1381,1723,1214,0,58
1387,15,1381,1077,791,626,53
1382,843,718,1255,1388,0,59
1405,1453,2232,759,1498,188,79
1301,247,1375,816,1762,563,45
1347,292,1504,1121,1013,678,68
677,621,3559,539,2044,295,46
1379,1002,1502,1597,717,0,44
1385,138,1207,1300,835,0,35
1417,1002,1085,615,799,0,51
1395,710,2016,790,1608,0,51
1406,1127,1458,1359,1153,1,43
1361,667,751,642,1312,0,38
1342,40,1704,1183,993,198,70
1319,842,1107,1231,884,0,30
703,1658,1273,953,721,0,57
1149,606,1732,1180,1592,533,59
1339,383,2759,1223,1487,0,59
1384,698,1703,1719,1007,0,44
1347,307,1497,1899,863,15,46
1365,616,2141,1249,1362,159,51
1426,1551,1683,1520,1043,0,81
650,341,3056,399,912,503,39
1416,1286,1395,1478,1145,0,75
1414,278,2588,1056,1794,0,64
1391,1024,1408,1195,1106,585,71
692,441,1105,1174,1170,0,27
1319,269,1402,1328,900,292,55
1320,97,1190,1231,940,0,46
1399,241,2309,2002,1579,10,65
1325,871,1169,1024,834,0,53
1397,146,1459,1623,1272,380,60
1333,405,1347,1878,845,218,41
1394,206,1134,1897,1688,0,44
1340,1710,2105,1255,589,201,31
1350,227,1330,1697,966,9,42
1349,1510,2360,1162,1586,655,61
1383,1193,1218,889,1041,0,36
1415,453,1847,1791,1170,75,71
1368,727,742,1003,1742,0,40
1376,505,1305,1605,910,76,45
1344,665,556,1312,1142,398,47
1382,245,2241,1681,851,271,53
1415,424,869,1354,1349,0,54
678,307,1665,933,1348,11,45
1345,46,1146,1317,1663,674,64
1368,1532,1365,1121,1483,97,66
1422,1136,2217,667,1379,5,78
1278,437,2290,1211,859,127,33
1393,233,2141,677,1072,178,80
1385,583,1302,2045,1613,156,60
666,1199,3531,903,1228,201,72
1300,344,2014,1238,1570,0,49
1331,1990,1622,946,1009,416,27
1305,270,1257,1075,1486,699,64
1330,296,1553,1195,857,839,67
1397,1391,2481,1659,793,203,65
690,384,2370,1165,1197,0,36
1405,2711,1577,1504,1271,509,78
693,2,2501,1244,1330,92,38
1382,-13,1299,1621,753,0,41
1365,870,1043,1190,1130,408,54
1410,272,3164,384,941,43,34
1304,-16,2622,1082,1502,356,60
1409,627,2279,666,856,0,28
672,519,3070,1071,1122,663,66
1409,494,2335,1753,1069,0,57
1428,222,1791,1440,1022,36,67
1375,1663,2396,1839,923,0,72
1373,320,1042,1499,811,0,40
1402,1278,2175,1686,1631,0,75
1311,1067,2903,1215,1655,383,60
1399,506,2340,1686,1096,0,62
1405,1424,2798,1844,1047,37,67
1381,115,1065,1550,854,0,39
1396,1714,1387,1739,867,0,48
693,20,2449,1267,1201,0,65
1420,161,1541,590,1223,394,70
1415,1227,1189,907,1123,110,64
1365,494,2925,1523,878,0,60
1252,156,3629,448,947,0,38
1398,1675,2201,1430,690,0,56
1395,98,2233,1073,905,53,48
673,52,2134,376,432,453,45
1330,63,2138,1325,973,0,52
1377,-3,828,1375,1348,289,55
1391,2541,1690,1705,1283,18,77
1348,234,1577,677,1481,0,38
1378,1621,988,1506,744,0,31
682,433,1999,1060,1021,704,34
1406,2274,2996,1448,831,0,76
679,2148,3261,414,1122,691,31
1405,232,1935,955,1157,4,73
1407,1758,1974,1688,984,0,64
1311,330,3433,1175,1806,389,47
1363,155,1604,1485,1699,0,58
1375,1777,604,958,1265,0,56
1379,37,1873,1057,1336,115,63
1330,648,1842,924,1483,530,53
1347,408,1996,1342,1193,4,61
1406,394,1603,653,605,736,51
908,562,1979,796,1215,520,63
1418,1372,1713,1115,879,0,67
1295,2344,1436,846,805,711,40
1418,955,1721,1386,907,0,65
1419,1660,997,612,700,0,46
1381,1672,2100,1738,1080,0,42
1355,609,1949,832,1359,558,80
1406,452,991,1142,1015,698,50
1396,881,1618,1667,1357,0,52
1387,1196,1769,1293,1152,0,72
1375,437,1099,801,765,347,33
1309,330,3197,1197,1445,614,70
691,2152,1558,641,1051,0,37
1380,310,1346,1751,1066,486,50
1358,1577,1115,1027,1148,68,52
1369,617,1993,1775,1150,130,48
687,247,2195,1016,1283,772,32
1418,332,1015,1794,1189,0,79
1408,2125,832,425,860,0,61
1354,60,2028,1211,1632,686,44
1392,627,1792,1351,1088,0,66
1303,818,1267,1311,843,0,55
667,134,984,858,888,751,44
1385,1202,598,1067,593,412,43
684,259,3478,1087,1243,630,66
661,1661,3214,674,925,631,73
1388,145,2097,1383,1170,11,59
1390,1506,1840,1629,1242,0,81
1372,26,1211,1354,1773,336,56
1392,12,2946,1012,654,156,33
1403,442,983,1133,1015,743,48
1352,915,1534,545,1476,13,39
1364,193,2374,640,2007,318,50
1412,952,1006,1386,1407,288,49
699,63,2624,478,1319,0,61
1428,168,992,1807,1622,0,59
690,834,1970,952,1004,0,35
1385,1050,1350,579,1243,0,49
1386,654,1186,1158,1469,0,53
1345,1125,1053,1055,1357,0,48
1378,1299,1894,1150,1459,0,65
1381,1425,1181,1519,828,0,40
1398,753,1905,1332,1331,0,63
1428,605,1798,1203,1064,0,48
1417,318,986,1486,1379,0,52
1351,108,2385,436,1368,0,45
1413,1850,730,349,590,483,51
1402,44,1613,819,1493,0,74
1424,235,1943,1231,1304,0,75
1389,277,1691,1030,812,0,55
675,1486,2656,1154,1030,0,35
1386,581,1683,1216,1002,718,52
1342,336,1632,1295,1497,681,58
1397,170,2498,1240,1486,291,70
1355,722,1690,1130,1153,67,66
1410,618,1299,970,963,0,67
1415,1810,1136,1777,1086,0,65
1390,814,1573,1551,1486,0,81
1385,449,1731,577,1820,0,52
1370,1148,1485,1594,1415,0,73
1405,1509,1561,404,1176,0,64
671,206,1816,373,440,617,46
1370,1001,2310,1103,1320,71,59
1382,632,1263,1287,1406,0,62
1371,270,1136,1035,615,304,60
1429,1451,997,1382,1111,0,66
690,105,3248,561,937,433,44
1377,1288,1067,1987,1967,0,60
1384,2033,1641,1813,1295,483,71
1378,1133,1158,1343,865,0,59
1394,1513,1155,1234,748,0,27
1426,2263,2323,1084,1108,0,62
1374,671,1979,873,1399,143,62
1342,97,3600,428,1727,0,46
1322,615,1158,1073,783,213,38
1398,230,2415,1555,1151,14,81
659,36,3411,347,952,426,30
1373,56,1377,1083,865,0,45
1362,128,3360,284,1517,340,38
1355,1349,1199,1303,843,0,34
1364,784,2093,1404,1728,0,53
1400,421,1431,1648,893,0,64
1382,825,2347,1701,894,0,55
1377,669,1308,1106,855,755,34
1345,511,2184,862,1651,0,44
1428,2509,1638,1054,1067,0,63
1361,616,2201,535,966,650,75
1423,1930,1879,1422,1156,0,82
1339,610,3405,1151,1704,153,49
1369,1412,2668,493,1175,529,67
1376,606,1334,1575,1158,0,74
1392,13,1576,1323,1343,13,64
1370,471,3007,1893,1528,145,72
1384,871,2302,1721,1242,87,69
1389,2721,1053,1263,1528,0,52
1392,357,999,651,1325,481,64
1370,251,892,966,1406,0,44
1368,859,1812,1273,1476,1,72
1370,1651,802,472,1235,0,52
1379,126,1686,1801,986,637,67
1367,1402,1161,1550,1078,277,57
1391,687,1474,1564,1231,0,79
1409,342,1665,283,1035,0,52
1420,797,1744,620,1215,365,59
1385,485,1327,1606,1159,403,59
1354,738,2059,1773,1649,161,53
1397,461,1586,1661,881,0,57
1423,848,1900,582,909,0,54
1422,135,1019,1771,1173,0,64
1378,1031,1123,1487,831,603,36
1429,920,1201,1050,1051,0,57
1387,1916,1764,1737,1059,0,58
1347,2219,2255,1469,742,432,57
1370,659,1218,1294,1059,0,44
678,231,3916,423,1158,0,23
703,341,2459,1251,1457,538,54
1420,46,2124,1675,1349,118,68
1410,1200,2036,1368,1063,69,77
690,263,1666,1259,1082,0,60
1409,658,1731,422,822,202,49
1406,10,2194,1686,1525,167,55
1364,-23,1335,1215,1755,651,65
1410,305,1539,1085,968,377,80
1373,408,3454,485,1188,218,38
1407,1312,899,1392,906,0,40
1380,621,2325,1224,1349,0,38
629,4,2811,443,985,580,28
652,285,3888,480,1305,318,33
1373,1469,1475,1694,797,0,50
1358,433,1177,1237,1156,428,54
1390,1032,1114,1240,1000,0,57
1382,2575,1254,1664,755,0,41
1318,131,1183,1261,941,0,45
691,1037,2542,538,752,0,35
647,150,3338,339,1072,324,35
1389,1450,1192,546,597,244,55
1385,1011,1351,1382,867,0,46
1324,41,1132,1213,795,366,51
1344,793,2070,1160,1251,28,40
1374,119,826,1362,1498,191,64
1400,1539,1959,1848,921,408,58
1421,314,1078,1238,1195,481,65
1420,2326,2369,485,767,434,73
1301,1054,1384,246,415,701,56
1421,19,1207,1736,1396,0,67
1337,121,1075,388,1760,0,46
1380,690,3413,690,1210,325,39
686,375,3240,1308,1660,64,39
1380,1283,1029,482,847,0,63
681,766,2259,315,1059,155,54
1369,436,2920,362,1420,0,23
1425,827,1440,1742,1245,0,63
1395,1332,2175,1441,952,56,56
1368,192,1665,1371,919,0,69
1376,1623,765,891,1218,0,60
1363,2191,1236,1695,1502,279,63
1420,301,1436,1686,1330,0,79
1417,440,1290,408,893,0,66
1376,360,1788,493,556,0,65
1391,572,1669,1658,1352,0,86
1389,187,1892,1404,1227,0,69
1395,286,1817,668,552,492,43
1357,131,1482,1296,1283,0,64
1385,2567,1014,593,1370,0,48
1361,146,2194,1207,935,0,31
1423,1908,1190,1433,1131,10,67
1400,838,2506,1609,1206,116,87
1418,1980,1985,1713,1548,328,64
1415,846,2082,675,1500,165,67
1374,192,2105,1440,994,0,43
1393,385,1734,1651,1373,0,86
1390,234,1329,957,844,438,62
1393,198,1676,1835,2064,256,58
1370,1718,963,1473,816,0,42
1349,236,2949,347,1020,192,29
1360,608,1279,1288,1375,0,62
1360,301,2467,407,744,50,54
1314,402,2036,1245,849,203,38
1364,1270,952,902,717,0,51
977,-24,3893,397,1346,289,23
676,289,3188,450,1193,484,24
1391,980,1710,1570,1332,0,73
1322,694,1125,1045,795,206,38
1368,592,2486,1794,953,66,69
1423,1135,2444,912,879,0,71
1398,701,1288,1219,1320,130,52
1383,299,1129,1500,931,0,38
1413,196,966,1321,1284,0,68
1400,596,2148,1461,1092,305,67
1326,754,1849,1379,1233,226,56
1355,1394,1969,1769,959,164,52
1388,1826,2071,759,1158,0,78
1326,2055,1423,1744,1579,197,56
1374,1658,956,1486,816,0,42
1340,789,2090,891,1136,0,36
1405,1461,1998,1578,1109,0,81
1378,1519,1846,1876,2206,207,69
1425,2001,2023,487,410,0,47
1398,817,2032,1761,857,37,51
1376,285,2325,1174,1309,0,43
1361,599,1479,1681,1303,157,75
1420,289,2535,1600,1297,0,71
1424,1675,941,1547,898,0,67
669,30,1906,1043,939,1099,34
1404,571,1140,1091,1076,0,79
1349,2540,2615,1814,1042,43,65
690,92,1748,593,821,49,44
1369,2052,1484,813,1206,0,50
1365,1392,1400,1158,1393,0,48
1378,128,1494,1727,862,0,56
1412,1779,1093,1689,1288,0,71
1414,1161,1496,827,821,244,64
686,43,1861,990,739,732,53
1375,12,2731,631,1410,781,77
1422,1218,1019,822,1196,0,66
1416,0,1526,362,718,580,46
1350,423,1058,1226,1554,0,41
1368,1390,1211,1204,986,714,55
1307,248,921,1137,683,986,45
1360,1576,1618,998,740,0,28
660,27,2821,1215,1478,308,59
1375,965,1252,1484,881,0,61
1372,1532,1062,1490,844,15,42
1429,2516,714,1602,1444,0,65
1346,369,1339,1354,838,343,40
1418,-22,1766,1298,1495,72,76
1361,714,1639,1303,856,280,48
1384,121,968,1510,1209,0,72
1398,145,1921,1841,971,0,67
1395,1377,1319,1865,1592,0,43
1399,927,1305,1735,853,0,60
671,180,2225,648,1028,60,50
1374,405,2864,1811,1452,124,85
702,808,3386,833,1321,63,73
1410,1080,1829,1589,1270,0,80
1329,248,1677,784,1627,351,45
1353,1175,816,739,833,0,46
1418,1008,1643,1433,1044,0,64
1419,566,1381,1819,1172,147,66
1397,711,1152,1811,1804,0,54
1351,599,2010,1304,1376,0,63
1421,1261,1323,482,371,0,49
1424,-18,1356,1085,1298,107,60
712,1341,3177,806,1340,0,62
1232,-9,2421,926,1753,427,48
1356,389,1035,1060,962,534,35
1372,2255,1057,988,832,1001,62
1371,945,1119,1088,1414,9,59
1321,881,1624,1618,1962,18,67
1362,406,2283,448,1472,184,49
684,891,1846,1082,944,0,33
1328,1204,1581,1151,1161,478,51
692,0,2558,1258,1250,453,40
1406,368,2475,730,837,260,52
1387,1518,1535,1282,696,82,37
1377,267,1440,1294,795,0,50
1413,1704,2650,426,1305,0,56
1335,1345,2517,441,643,266,55
1344,1205,1043,1050,846,815,40
1395,2181,2086,1816,1117,0,45
1374,653,1624,1786,1884,105,57
1382,614,2029,420,749,0,51
1385,1437,2039,976,1499,226,49
1361,1123,1427,1092,920,61,56
1421,1300,1531,1862,992,0,66
1357,85,520,637,757,928,36
1399,317,1526,1798,1031,0,65
1364,6,1835,1306,852,0,43
1395,41,2539,701,910,615,51
691,37,3201,583,904,754,36
1355,96,1585,407,1547,697,44
680,1,1616,1117,988,0,53
1392,289,1832,1845,2145,0,50
1422,2015,2061,1193,895,0,62
681,39,2801,436,1896,0,39
1401,1542,1400,1663,930,0,63
1363,1177,1774,1277,1245,0,46
700,659,1947,1714,1504,320,78
1318,60,1634,1334,1129,152,62
1343,187,2034,1199,1767,74,49
1373,1110,1796,1477,1542,318,51
657,6,3876,412,1335,235,27
1368,1351,1177,1009,1416,0,62
1417,1816,1784,1828,1172,0,60
692,560,1621,1289,881,20,59
1372,1195,1159,1033,1280,0,48
1369,101,2003,1027,1192,464,46
1395,24,2225,1605,842,680,32
1409,702,1498,885,1058,0,33
668,582,4161,808,1303,159,35
1422,461,1655,1225,1528,0,66
688,281,1456,607,950,0,54
1392,936,2220,1820,1014,1,57
1357,1529,3160,1615,776,10,71
687,918,2394,467,1421,628,41
1318,703,1038,1122,699,339,54
692,272,1576,485,1009,0,34
1387,90,1075,1331,927,515,61
1407,1511,1862,957,1121,0,72
1414,136,1120,1309,1392,0,69
1360,35,1308,1016,1059,0,38
1396,1646,1500,1521,1268,199,73
1370,508,1471,1562,1860,0,61
1396,2457,1151,1340,1005,398,68
1416,529,1304,386,601,0,48
1404,61,1882,1673,1108,0,60
1372,516,1800,1337,1533,220,62
1403,40,919,546,1043,0,51
1375,304,1512,1594,949,544,37
1357,425,1068,1079,1317,0,63
725,134,1492,1262,1250,20,42
678,703,3345,382,670,48,38
1358,1226,1747,1238,1335,0,71
1369,611,983,1139,1324,0,61
671,95,2113,1094,1028,425,55
1387,396,2386,1645,1305,84,71
1374,225,1969,436,491,918,64
1336,835,2527,1646,1638,128,64
691,356,3251,574,1018,62,35
1421,2172,1168,609,853,0,42
1339,438,1325,923,1714,741,49
1380,300,1939,1163,1048,0,58
1373,2681,799,458,831,486,58
659,1083,2823,385,751,615,36
1392,80,1676,1519,1460,0,75
684,229,2394,424,1283,790,22
1421,110,1272,1083,902,0,53
1425,177,1905,1984,1943,15,56
1407,588,2029,738,1507,0,81
691,156,2314,1291,1336,0,37
1389,2045,1880,1316,1002,288,79
1358,669,2426,538,1754,320,51
1394,767,1931,582,1728,20,44
1364,1456,1341,399,741,0,38
1416,474,1540,1637,1497,0,79
690,398,1606,773,906,0,40
671,341,3071,307,761,738,25
1298,425,1819,1233,1314,691,64
1373,19,2968,1811,1641,0,78
1359,254,1624,1224,1401,522,59
708,524,2864,1085,1194,0,64
1278,7,1910,1198,953,569,26
1388,260,1583,1518,1657,1,75
1375,148,1163,1713,793,0,45
1367,296,2069,1631,1338,191,69
1342,921,1581,553,1216,0,39
678,611,3993,478,936,589,25
1350,450,1293,1045,925,6,35
1358,37,1238,1267,877,1094,56
1408,46,2509,1713,1178,0,79
1373,1570,1784,1733,1806,0,56
1383,378,2426,1394,1621,92,62
1372,357,1082,1598,1250,0,71
1421,449,894,1780,1296,0,63
1372,30,1274,1433,1060,945,71
1371,497,1779,1133,1215,47,68
1395,413,2242,785,1400,331,49
1358,2445,883,1384,1705,236,55
1349,571,1716,804,1585,57,47
682,227,2280,1244,1443,439,61
906,930,1769,1370,1106,0,71
1378,74,2113,788,813,575,51
667,105,3121,419,1003,19,46
1394,801,2076,1769,1063,0,48
